HOUSEID,NUMADLT,HHVEHCNT,HHFAMINC,URBAN,HOMETYPE,HOMEOWN,WTHHFIN,DRVRCNT,HHSIZE,VMT,VEH_PER_ADULT,INCOME_PER_VEHICLE
9000210096,2,4,10,4,1,1,4924.44186533837,2,2,340000.0,2.0,2.5
9000210097,2,2,10,1,1,2,8848.740274402,2,4,28000.0,1.0,5.0
9000210106,2,2,7,1,1,1,5995.81946145861,2,2,11600.0,1.0,3.5
9000210108,2,2,10,1,1,1,23766.5760294486,2,2,21000.0,1.0,5.0
9000210113,1,1,6,4,1,3,5072.87430155505,1,1,10000.0,1.0,6.0
9000210125,2,3,6,1,3,3,3319.85208528722,2,2,206000.0,1.5,2.0
9000210132,1,1,4,1,3,3,7852.43226089869,1,1,15000.0,1.0,4.0
9000210134,2,3,9,2,1,2,7805.6581246444,2,2,17200.0,1.5,3.0
9000210142,2,2,7,1,1,1,8829.57362789073,2,4,65909.0,1.0,3.5
9000210153,2,2,11,1,2,2,7482.22102392315,2,2,12000.0,1.0,5.5
9000210156,5,5,8,1,1,1,24659.1727544937,5,5,1400.0,1.0,1.6
9000210157,2,3,8,4,1,2,4167.29924253983,2,2,7500.0,1.5,2.6666666666666665
9000210161,2,3,7,1,1,2,7073.48752825336,2,3,-27.0,1.5,2.3333333333333335
9000210174,2,3,5,4,1,1,15966.776913901,2,2,22000.0,1.5,1.6666666666666667
9000210182,2,2,6,1,1,1,5615.53986611384,2,2,7000.0,1.0,3.0
9000210185,2,3,8,4,1,2,4641.71828665022,2,2,26000.0,1.5,2.6666666666666665
9000210186,2,1,2,1,4,2,26001.5194234122,1,2,10000.0,0.5,2.0
9000210195,1,1,1,1,3,3,12948.5725947069,1,1,5000.0,1.0,1.0
9000210197,1,1,3,1,2,3,8406.19868972797,1,1,8000.0,1.0,3.0
9000210201,2,2,7,1,1,2,7187.74653492777,2,2,6350.0,1.0,3.5
9000210211,3,3,8,4,1,2,39572.8360440915,3,3,70000.0,1.0,2.6666666666666665
9000210218,2,2,8,1,1,2,12324.2873302375,2,2,51500.0,1.0,4.0
9000210249,1,1,1,2,3,3,4772.79417313238,1,1,10000.0,1.0,1.0
9000210252,1,1,6,1,3,3,27057.2086468264,1,1,10000.0,1.0,6.0
9000210255,2,0,3,1,3,3,7477.0890924243,0,2,0.0,0.0,3.0
9000210264,2,1,8,1,2,1,4163.71872862997,2,2,2500.0,0.5,8.0
9000210266,2,2,3,2,1,2,12935.5142720229,2,4,16200.0,1.0,1.5
9000210273,1,1,6,4,1,1,12168.0346116076,1,1,12000.0,1.0,6.0
9000210280,1,1,4,1,1,1,2717.05945754819,1,1,58000.0,1.0,4.0
9000210293,4,4,10,1,1,1,30223.3060737393,4,6,37200.0,1.0,2.5
9000210296,2,2,9,1,3,1,6618.93082836699,2,2,4220.0,1.0,4.5
9000210301,1,0,3,4,1,1,7394.84370055232,1,1,0.0,0.0,3.0
9000210312,2,2,9,1,1,1,21370.6341051096,2,2,420.0,1.0,4.5
9000210314,2,1,8,1,3,3,25554.1099459987,2,4,2000.0,0.5,8.0
9000210319,2,8,10,4,1,2,21524.6423542578,2,2,20000.0,4.0,1.25
9000210351,1,1,6,1,3,3,3583.9093271823,1,1,6000.0,1.0,6.0
9000210353,1,3,6,4,1,1,43073.3225999215,3,4,40000.0,3.0,2.0
9000210372,1,1,1,1,3,3,28191.4730262445,1,2,129333.0,1.0,1.0
9000210374,1,2,5,1,1,2,4814.29285310461,1,1,10200.0,2.0,2.5
9000210381,2,2,6,1,3,1,8143.92381238376,2,2,13000.0,1.0,3.0
9000210386,2,2,7,4,1,2,7593.52068843978,2,2,18000.0,1.0,3.5
9000210387,2,2,6,1,1,2,14131.1848585495,2,3,25000.0,1.0,3.0
9000210390,2,2,5,4,1,1,1404.50350014397,2,2,16000.0,1.0,2.5
9000210391,2,1,11,1,2,3,9130.73160438288,2,2,12000.0,0.5,11.0
9000210398,2,3,11,1,2,3,11518.7786321056,2,2,42000.0,1.5,3.6666666666666665
9000210400,1,1,6,1,3,3,26649.0579747691,1,1,10000.0,1.0,6.0
9000210416,3,2,6,1,1,1,54060.331512543,2,6,14000.0,0.6666666666666666,3.0
9000210417,2,1,6,1,1,1,4500.54770855004,2,2,5000.0,0.5,6.0
9000210421,1,1,5,1,3,3,7259.99054654207,1,2,200000.0,1.0,5.0
9000210452,1,1,7,1,1,1,17178.8592387911,1,1,12000.0,1.0,7.0
9000210461,2,2,6,4,1,1,16550.5375336358,2,2,131000.0,1.0,3.0
9000210465,2,2,5,1,1,2,3840.91561646942,1,2,15000.0,1.0,2.5
9000210472,2,2,6,1,1,2,4231.79883055789,2,2,15000.0,1.0,3.0
9000210482,2,2,7,4,1,1,20969.8781578584,2,6,15000.0,1.0,3.5
9000210506,1,1,7,1,2,2,5400.05179957969,1,1,-9.0,1.0,7.0
9000210527,1,2,9,1,1,1,15761.8177937167,1,1,9500.0,2.0,4.5
9000210528,2,1,6,1,1,2,16018.5875305087,1,2,10000.0,0.5,6.0
9000210544,3,1,2,1,4,2,58871.4069344214,2,6,100000.0,0.3333333333333333,2.0
9000210554,2,4,11,1,1,2,11449.274697008,2,2,56667.0,2.0,2.75
9000210576,1,1,11,1,1,1,4352.38082312467,1,2,-9.0,1.0,11.0
9000210594,2,2,9,1,1,2,2474.75185032293,2,2,10000.0,1.0,4.5
9000210615,2,0,9,1,3,3,11459.015201716,2,2,0.0,0.0,9.0
9000210618,1,1,10,1,3,3,12641.6768657049,1,1,5000.0,1.0,10.0
9000210620,2,3,10,2,1,1,19797.9855833173,2,2,22025.0,1.5,3.3333333333333335
9000210647,1,1,6,1,1,1,8179.85851725396,1,1,0.0,1.0,6.0
9000210656,1,3,7,1,3,3,6640.13595570177,2,2,215500.0,3.0,2.3333333333333335
9000210667,2,2,6,1,1,1,6063.80253577506,2,2,144000.0,1.0,3.0
9000210683,2,2,7,1,1,2,8510.92732821407,2,4,6200.0,1.0,3.5
9000210684,1,1,5,2,1,2,3796.81452862576,1,1,4000.0,1.0,5.0
9000210691,2,1,7,1,1,1,5896.89647507169,2,2,12000.0,0.5,7.0
9000210695,3,3,10,1,1,1,19606.3083323628,3,5,41500.0,1.0,3.3333333333333335
9000210707,2,1,2,1,3,3,48350.0861676703,2,2,10000.0,0.5,2.0
9000210710,2,2,8,4,1,2,6183.81331549225,2,2,63000.0,1.0,4.0
9000210723,1,1,5,1,1,1,20106.5119183816,1,1,1200.0,1.0,5.0
9000210727,2,2,5,2,1,3,7094.03867993649,1,2,-18.0,1.0,2.5
9000210728,2,2,7,1,1,2,8228.26881066025,2,2,15800.0,1.0,3.5
9000210730,2,3,9,1,1,1,3439.20284461192,2,2,24000.0,1.5,3.0
9000210732,2,1,8,1,1,1,6424.58063709828,1,2,13000.0,0.5,8.0
9000210735,1,1,6,4,1,2,6683.0029841232,1,1,16000.0,1.0,6.0
9000210741,1,5,8,4,1,1,4368.05861748493,1,1,18033.0,5.0,1.6
9000210742,2,1,8,1,1,1,24378.6435712787,2,3,3600.0,0.5,8.0
9000210747,2,3,11,2,1,1,8505.56460718173,2,2,37000.0,1.5,3.6666666666666665
9000210752,2,2,11,1,1,2,5912.13079751682,2,2,30000.0,1.0,5.5
9000210767,1,1,6,1,2,2,21423.5840891254,1,3,10000.0,1.0,6.0
9000210774,3,2,11,1,1,1,22688.3592533147,3,3,15000.0,0.6666666666666666,5.5
9000210776,3,2,7,1,1,1,15622.5778057326,2,3,132000.0,0.6666666666666666,3.5
9000210816,1,1,8,1,1,2,3557.70580063288,1,1,69000.0,1.0,8.0
9000210819,2,2,10,1,1,1,9151.83809423476,2,4,15200.0,1.0,5.0
9000210825,1,1,3,1,1,1,5105.09443114937,1,1,10000.0,1.0,3.0
9000210847,2,1,11,1,2,1,18601.1230116382,2,2,200.0,0.5,11.0
9000210875,2,3,1,4,1,1,17117.6754828283,3,4,30000.0,1.5,0.3333333333333333
9000210883,2,2,10,1,1,1,6746.63731062606,2,2,24000.0,1.0,5.0
9000210888,3,1,8,4,1,1,6475.69486058841,2,3,8000.0,0.3333333333333333,8.0
9000210891,1,1,6,1,3,3,8330.38945482178,1,1,8000.0,1.0,6.0
9000210900,1,0,1,4,3,3,20294.0882176953,0,1,0.0,0.0,1.0
9000210917,2,2,7,1,2,2,6501.17206150927,2,2,11000.0,1.0,3.5
9000210921,5,2,4,1,1,3,9123.80094517697,4,7,28000.0,0.4,2.0
9000210925,2,4,9,4,1,2,11320.2515777787,2,2,16350.0,2.0,2.25
9000210930,1,1,9,1,2,2,4679.09438527991,1,1,7500.0,1.0,9.0
9000210941,4,4,7,1,1,1,68473.7728017276,4,4,117600.0,1.0,1.75
9000210945,1,1,5,1,1,2,7309.23718450004,1,1,12000.0,1.0,5.0
9000210952,2,1,6,1,1,3,6622.04183633243,2,2,15000.0,0.5,6.0
9000210963,1,1,7,4,1,2,16635.3163579474,1,1,8000.0,1.0,7.0
9000210975,4,4,8,1,1,1,7755.28255969217,4,6,24000.0,1.0,2.0
9000210984,1,1,8,1,3,1,11876.1714301224,1,1,5000.0,1.0,8.0
9000210988,2,2,11,1,2,1,6633.49732792675,2,3,14500.0,1.0,5.5
9000210995,2,2,7,4,1,1,6979.36759255739,2,2,4273.0,1.0,3.5
9000210996,2,1,2,1,1,3,18113.236060902,1,2,14000.0,0.5,2.0
9000211004,2,2,5,1,1,1,9106.34560410361,2,2,40000.0,1.0,2.5
9000211007,3,1,4,1,3,3,14734.7543107783,2,3,0.0,0.3333333333333333,4.0
9000211020,2,1,4,1,3,3,5382.3784248114,1,2,40000.0,0.5,4.0
9000211038,1,0,8,1,3,3,11697.2392342121,0,1,0.0,0.0,8.0
9000211043,2,2,11,4,1,1,5318.95844100376,2,2,23000.0,1.0,5.5
9000211054,2,2,4,1,1,2,14358.0455190746,2,2,10000.0,1.0,2.0
9000211060,1,0,1,1,3,3,15546.5673617627,0,1,0.0,0.0,1.0
9000211068,2,0,2,1,3,3,22338.5946901988,0,2,0.0,0.0,2.0
9000211084,2,1,6,1,1,1,6537.00350265839,2,2,2182.0,0.5,6.0
9000211092,1,1,2,4,4,4,37804.71655411,1,1,8000.0,1.0,2.0
9000211105,2,2,7,1,1,1,4829.68079532492,2,2,10000.0,1.0,3.5
9000211134,2,0,10,1,3,1,9342.13568154037,2,2,0.0,0.0,10.0
9000211143,2,2,3,1,1,1,15203.058751098,2,2,99000.0,1.0,1.5
9000211150,3,2,11,1,1,2,14443.3223149967,2,4,30000.0,0.6666666666666666,5.5
9000211171,1,1,6,2,1,2,3946.62825784899,1,1,7000.0,1.0,6.0
9000211172,3,3,11,1,1,1,26742.6837964033,3,3,12400.0,1.0,3.6666666666666665
9000211182,2,2,11,1,1,2,3927.77979773301,2,2,21000.0,1.0,5.5
9000211202,1,1,1,1,3,3,5937.30425789929,1,1,86000.0,1.0,1.0
9000211209,2,2,8,1,1,2,5875.39792903434,2,2,11000.0,1.0,4.0
9000211211,2,3,1,4,1,2,8724.53313381713,2,2,3500.0,1.5,0.3333333333333333
9000211238,2,2,8,1,1,1,4220.63014721367,2,2,32000.0,1.0,4.0
9000211240,2,3,7,1,1,2,5797.86893455111,2,2,7000.0,1.5,2.3333333333333335
9000211250,2,3,11,1,1,1,19492.092670502,2,2,19000.0,1.5,3.6666666666666665
9000211266,2,2,8,1,1,1,9232.59803389261,2,5,22000.0,1.0,4.0
9000211296,1,4,11,1,1,1,6797.61418067272,1,1,-36.0,4.0,2.75
9000211297,4,1,2,1,1,1,23745.5711995976,1,4,50.0,0.25,2.0
9000211300,1,1,3,4,1,3,4046.40801607557,1,1,6500.0,1.0,3.0
9000211305,2,4,11,1,2,2,11455.2696758829,2,2,29000.0,2.0,2.75
9000211312,2,3,8,4,4,2,17777.4448757915,2,2,17500.0,1.5,2.6666666666666665
9000211327,1,1,7,4,1,2,2148.61955588639,1,1,20400.0,1.0,7.0
9000211358,2,3,9,1,2,1,30609.8310488952,2,2,35000.0,1.5,3.0
9000211364,2,0,4,1,2,3,11653.5495134897,1,2,0.0,0.0,4.0
9000211371,1,3,8,1,1,1,6603.54994381847,1,3,17300.0,3.0,2.6666666666666665
9000211376,1,1,-8,1,1,3,5198.25223199054,1,1,7000.0,1.0,-8.0
9000211396,2,2,7,1,1,1,9475.3704002008,2,4,39000.0,1.0,3.5
9000211429,2,1,2,1,3,3,7202.37471285006,2,2,10000.0,0.5,2.0
9000211432,2,1,7,1,1,1,16278.7268111047,2,2,9800.0,0.5,7.0
9000211438,2,1,6,4,1,2,7917.96199809721,1,2,50000.0,0.5,6.0
9000211442,3,2,7,4,1,1,8118.03936183398,2,3,25000.0,0.6666666666666666,3.5
9000211465,2,3,11,4,1,2,5943.53527986779,2,2,27000.0,1.5,3.6666666666666665
9000211477,2,3,9,2,1,1,7128.5118787315,2,2,28000.0,1.5,3.0
9000211487,1,1,6,1,3,3,11044.7778345954,1,1,1000.0,1.0,6.0
9000211489,1,3,10,1,1,1,23672.6216473265,2,3,62000.0,3.0,3.3333333333333335
9000211498,1,1,4,2,1,1,12477.5525731043,1,2,11000.0,1.0,4.0
9000211503,1,1,7,1,2,1,7504.76537636037,1,1,15000.0,1.0,7.0
9000211510,2,2,8,1,2,1,4424.95412146687,2,2,13000.0,1.0,4.0
9000211522,2,1,4,4,1,2,12307.9170091794,2,5,8000.0,0.5,4.0
9000211523,2,2,8,1,1,2,4457.8967483606,2,2,50000.0,1.0,4.0
9000211526,2,2,8,1,1,1,15824.7748182347,2,2,6000.0,1.0,4.0
9000211529,2,1,10,1,1,1,5899.54009688572,1,2,4500.0,0.5,10.0
9000211537,6,4,9,2,1,1,18242.2664097819,4,9,41200.0,0.6666666666666666,2.25
9000211564,1,1,6,1,1,3,3401.62753449058,1,1,3000.0,1.0,6.0
9000211591,1,1,10,1,1,1,9790.21393614279,1,1,8000.0,1.0,10.0
9000211604,2,1,4,2,1,3,15562.1469587601,1,3,33000.0,0.5,4.0
9000211612,3,3,7,1,1,2,6676.21759488497,3,3,20000.0,1.0,2.3333333333333335
9000211615,2,2,9,1,1,2,2091.45581748966,2,2,32000.0,1.0,4.5
9000211636,2,2,7,4,1,1,7072.3650230341,2,2,4000.0,1.0,3.5
9000211651,2,2,8,1,1,1,9549.51606031627,2,2,11000.0,1.0,4.0
9000211653,1,1,6,1,3,2,4923.4202542494,1,1,15000.0,1.0,6.0
9000211658,1,1,1,1,3,3,5022.02930320861,1,1,6000.0,1.0,1.0
9000211662,2,0,1,1,3,3,38499.049315725,1,2,0.0,0.0,1.0
9000211663,1,0,6,1,3,3,26525.5933142368,1,2,0.0,0.0,6.0
9000211664,1,1,4,1,3,3,14418.1237742458,1,3,-9.0,1.0,4.0
9000211677,2,2,3,4,1,2,8610.05348223993,2,2,600.0,1.0,1.5
9000211681,2,2,5,4,1,2,6109.35122054952,2,2,1811.0,1.0,2.5
9000211699,1,1,7,1,3,3,9908.3523394034,1,1,4000.0,1.0,7.0
9000211718,2,1,-7,1,1,1,6295.29152793651,1,2,1500.0,0.5,-7.0
9000211727,1,1,6,1,3,3,5886.52700979866,1,1,1500.0,1.0,6.0
9000211756,1,1,4,4,1,1,23318.2882068822,1,1,15000.0,1.0,4.0
9000211769,2,2,1,1,1,2,23950.898630248,1,2,100.0,1.0,0.5
9000211784,2,2,9,1,1,1,5033.54599942867,2,3,15000.0,1.0,4.5
9000211798,2,1,5,2,1,3,17798.1819466661,2,4,3000.0,0.5,5.0
9000211799,2,2,7,1,1,1,8701.55175962922,2,3,10000.0,1.0,3.5
9000211802,2,2,9,1,1,1,10959.8770290157,2,2,12000.0,1.0,4.5
9000211806,1,1,3,1,4,3,4336.41566641276,1,2,5000.0,1.0,3.0
9000211815,2,2,8,1,1,1,9114.31170371213,2,6,20000.0,1.0,4.0
9000211820,2,2,7,1,1,1,46086.5430723517,2,2,146091.0,1.0,3.5
9000211826,2,2,5,1,2,3,62142.6417179216,2,2,58000.0,1.0,2.5
9000211827,1,4,5,4,1,1,5057.83621867006,1,1,12500.0,4.0,1.25
9000211834,2,2,6,1,2,3,2582.75180901926,2,2,85000.0,1.0,3.0
9000211857,2,2,8,1,1,2,5619.43680144107,2,2,13000.0,1.0,4.0
9000211861,1,1,10,1,1,1,8663.26740241155,1,3,16000.0,1.0,10.0
9000211875,1,1,7,1,1,1,8461.13730613162,1,1,60000.0,1.0,7.0
9000211879,2,2,9,2,1,1,14238.9789676255,2,3,28000.0,1.0,4.5
9000211881,2,2,10,1,3,1,33350.6563668922,2,2,127000.0,1.0,5.0
9000211889,2,2,7,1,1,1,19038.6651156657,2,4,11000.0,1.0,3.5
9000211894,2,2,5,2,1,1,15165.1219244132,2,2,21000.0,1.0,2.5
9000211898,3,5,6,4,1,1,6635.61403247377,3,4,57000.0,1.6666666666666667,1.2
9000211902,1,1,3,1,1,1,3334.74477444736,1,1,10000.0,1.0,3.0
9000211903,1,0,5,1,3,3,44433.9568685066,1,1,0.0,0.0,5.0
9000211905,1,1,5,1,3,3,15239.0365142005,1,2,2000.0,1.0,5.0
9000211912,2,2,8,1,3,1,5467.8368747849,2,2,17000.0,1.0,4.0
9000211925,1,1,1,4,3,3,6847.52664173401,1,1,20121.0,1.0,1.0
9000211926,2,2,8,1,1,3,5718.02584387053,2,2,23000.0,1.0,4.0
9000211937,3,0,1,2,1,4,28295.7309812606,1,4,0.0,0.0,1.0
9000211944,2,1,6,1,1,2,3663.53879380926,2,2,6500.0,0.5,6.0
9000211949,2,2,6,1,1,2,8099.22819398665,2,2,16000.0,1.0,3.0
9000211966,1,1,10,1,1,1,9017.00567380724,1,1,16000.0,1.0,10.0
9000211967,1,1,3,4,1,1,9500.42709802167,1,1,170000.0,1.0,3.0
9000211982,2,2,6,1,1,2,5139.92151209838,2,2,15000.0,1.0,3.0
9000211999,1,1,3,1,2,2,19829.2178751056,1,1,2.0,1.0,3.0
9000212002,2,0,10,1,3,3,8428.84513681053,0,2,0.0,0.0,10.0
9000212044,2,1,8,1,1,1,11235.5099842131,2,2,6000.0,0.5,8.0
9000212050,2,2,5,1,1,1,11193.6526872643,2,2,26000.0,1.0,2.5
9000212084,2,4,6,4,1,2,9252.33814536127,2,2,3300.0,2.0,1.5
9000212086,1,1,5,4,3,3,8483.25068055295,1,1,5000.0,1.0,5.0
9000212102,3,0,5,1,1,3,68048.7672920586,1,3,0.0,0.0,5.0
9000212107,2,2,7,1,1,3,4048.57229410452,2,2,198500.0,1.0,3.5
9000212135,1,1,6,1,1,1,4660.93359206759,1,1,10000.0,1.0,6.0
9000212150,2,1,10,1,1,1,10140.8458181406,2,2,13000.0,0.5,10.0
9000212152,1,2,10,1,1,1,15992.2020489043,1,1,176000.0,2.0,5.0
9000212159,1,1,7,1,3,1,14635.4518331298,1,1,9000.0,1.0,7.0
9000212162,1,1,5,1,1,1,3572.45698859793,1,1,4000.0,1.0,5.0
9000212166,2,2,5,1,2,3,24222.9854430769,2,3,17500.0,1.0,2.5
9000212168,3,3,7,1,1,2,18322.0086572116,2,3,13000.0,1.0,2.3333333333333335
9000212176,1,1,8,1,1,1,8625.84988687711,1,1,10000.0,1.0,8.0
9000212212,1,7,8,1,1,1,13690.8448905156,1,1,32550.0,7.0,1.1428571428571428
9000212217,2,2,6,1,2,4,42018.018482659,2,2,13000.0,1.0,3.0
9000212219,2,5,11,1,1,1,13065.1856002013,2,2,33500.0,2.5,2.2
9000212229,2,2,6,1,1,2,3875.4056210175,2,2,20000.0,1.0,3.0
9000212234,2,3,8,4,1,2,7870.92833958251,2,2,2520.0,1.5,2.6666666666666665
9000212243,2,3,6,1,1,2,3965.39098284138,2,2,920.0,1.5,2.0
9000212254,2,4,10,1,1,2,68048.7672920586,2,2,43000.0,2.0,2.5
9000212274,2,3,9,4,1,1,5613.83576988941,2,2,17020.0,1.5,3.0
9000212287,2,3,11,2,2,2,25566.5861955472,2,6,130000.0,1.5,3.6666666666666665
9000212288,2,2,6,1,1,1,10157.4037309476,1,2,15600.0,1.0,3.0
9000212301,1,1,9,1,1,3,10422.1380914091,1,1,6000.0,1.0,9.0
9000212304,2,2,11,1,1,1,3901.2077535134,2,2,13000.0,1.0,5.5
9000212308,1,2,4,1,1,2,4445.94723829251,1,1,5500.0,2.0,2.0
9000212313,2,0,8,1,3,3,5985.25607500684,1,4,0.0,0.0,8.0
9000212315,2,2,7,4,1,3,3916.05349266846,2,5,46000.0,1.0,3.5
9000212338,3,3,10,4,1,2,16385.8543196211,3,3,10040.0,1.0,3.3333333333333335
9000212361,1,1,5,1,1,1,12464.2038942168,1,1,1000.0,1.0,5.0
9000212367,3,2,3,1,2,3,12402.6321371012,3,6,365.0,0.6666666666666666,1.5
9000212378,2,1,8,1,1,1,53243.3455681924,2,5,84.0,0.5,8.0
9000212380,1,0,2,1,1,3,3409.9466927539,1,1,0.0,0.0,2.0
9000212396,2,2,10,1,1,1,5870.33369400884,2,2,30000.0,1.0,5.0
9000212400,2,3,6,4,1,1,3343.97737750387,2,2,50000.0,1.5,2.0
9000212421,2,1,5,1,3,1,12451.8428157985,2,2,45.0,0.5,5.0
9000212443,2,2,7,1,1,1,9510.67472752918,2,2,14000.0,1.0,3.5
9000212448,2,3,9,4,1,2,4261.15128033011,2,2,25100.0,1.5,3.0
9000212468,2,2,8,1,3,3,5883.43818219221,2,2,40686.0,1.0,4.0
9000212477,1,1,5,1,3,3,20767.8875641962,1,1,5000.0,1.0,5.0
9000212479,2,2,11,1,1,1,13846.541004424,2,2,1050.0,1.0,5.5
9000212490,1,0,5,1,3,3,6124.62862872075,1,1,0.0,0.0,5.0
9000212500,1,1,7,1,1,3,9703.33542077242,1,1,2250.0,1.0,7.0
9000212506,2,2,-7,4,1,2,9634.75167594669,2,2,34000.0,1.0,-3.5
9000212511,1,2,9,1,1,2,4244.50797363743,1,1,38000.0,2.0,4.5
9000212512,1,1,-7,1,3,1,18814.7956740814,1,1,6000.0,1.0,-7.0
9000212529,3,2,6,2,3,3,9773.35584562473,1,3,3085.0,0.6666666666666666,3.0
9000212534,2,3,10,1,1,1,7027.32320413579,2,2,191000.0,1.5,3.3333333333333335
9000212535,2,1,1,4,4,2,11559.0702225772,2,2,25000.0,0.5,1.0
9000212537,4,6,9,1,1,1,55376.8395777856,4,4,100600.0,1.5,1.5
9000212543,1,1,8,1,3,2,6350.53517508323,1,1,12000.0,1.0,8.0
9000212549,1,1,2,2,1,2,10592.8578970979,1,1,5000.0,1.0,2.0
9000212556,2,2,4,4,2,2,7822.19090864073,2,2,15.0,1.0,2.0
9000212610,2,1,8,1,2,1,9611.81140283983,2,2,3500.0,0.5,8.0
9000212622,2,4,8,1,1,2,10215.2138887634,2,2,19600.0,2.0,2.0
9000212632,3,2,5,1,4,2,33081.3020805946,2,3,6500.0,0.6666666666666666,2.5
9000212642,3,4,11,1,1,2,8424.40228518222,3,3,43000.0,1.3333333333333333,2.75
9000212643,2,2,11,1,1,2,10132.8430313495,2,2,4000.0,1.0,5.5
9000212660,2,3,8,1,1,1,3717.06322173042,2,2,10200.0,1.5,2.6666666666666665
9000212662,2,3,5,4,1,2,5864.22705441449,2,2,1430.0,1.5,1.6666666666666667
9000212683,1,1,6,1,2,2,14106.9600296326,1,1,500.0,1.0,6.0
9000212684,3,3,10,1,1,1,63815.1836537892,3,3,25000.0,1.0,3.3333333333333335
9000212690,6,6,10,1,1,2,39537.1959106316,6,6,44100.0,1.0,1.6666666666666667
9000212694,2,1,6,2,1,1,3991.74814208102,2,2,16000.0,0.5,6.0
9000212698,1,1,8,4,1,2,2256.78404149398,1,1,13100.0,1.0,8.0
9000212716,2,2,9,1,1,1,5655.37446360953,2,4,25000.0,1.0,4.5
9000212726,2,0,7,1,1,1,16639.6972404522,2,2,0.0,0.0,7.0
9000212752,2,2,-7,4,1,1,11270.9119629979,2,2,20030.0,1.0,-3.5
9000212769,2,2,8,1,1,1,7894.60486337684,2,2,25000.0,1.0,4.0
9000212777,2,2,7,2,1,2,4242.55290016157,2,2,5300.0,1.0,3.5
9000212780,2,2,8,1,1,1,4579.87104979393,2,2,21500.0,1.0,4.0
9000212786,2,6,11,1,1,2,6602.16810505204,4,6,72600.0,3.0,1.8333333333333333
9000212796,4,3,10,1,1,1,18037.2964450642,3,4,19500.0,0.75,3.3333333333333335
9000212804,1,1,8,1,2,1,6331.58322989081,1,1,28000.0,1.0,8.0
9000212820,1,1,4,1,2,2,6402.02023937128,1,1,550.0,1.0,4.0
9000212821,1,2,10,1,2,2,9715.94382314631,1,1,11000.0,2.0,5.0
9000212836,3,3,11,1,1,1,10583.7065467177,3,3,8150.0,1.0,3.6666666666666665
9000212853,2,2,3,1,3,2,5446.41470864292,2,2,32000.0,1.0,1.5
9000212855,3,3,10,1,1,2,13213.7103181316,2,4,1150.0,1.0,3.3333333333333335
9000212860,2,2,6,1,1,1,7457.39350900365,2,2,1480.0,1.0,3.0
9000212866,3,1,3,1,3,3,10393.0902447176,3,3,250.0,0.3333333333333333,3.0
9000212900,1,0,4,1,3,3,8910.56726866742,0,1,0.0,0.0,4.0
9000212915,1,1,6,1,3,3,5650.98570760902,1,1,4000.0,1.0,6.0
9000212920,1,1,5,4,1,1,8397.19567675505,1,1,15000.0,1.0,5.0
9000212928,2,1,10,1,3,3,3099.28858210271,2,2,18000.0,0.5,10.0
9000212937,2,2,11,1,1,2,8422.16632593921,2,2,22500.0,1.0,5.5
9000212945,1,1,5,2,3,3,17919.6163034426,1,1,15000.0,1.0,5.0
9000212948,2,9,11,4,1,1,12447.2301040471,2,2,23225.0,4.5,1.2222222222222223
9000212959,2,1,5,1,3,3,3214.21417572729,1,2,9000.0,0.5,5.0
9000212964,1,1,6,1,3,1,4268.73428344815,1,1,10000.0,1.0,6.0
9000212965,1,1,3,2,1,3,55630.2183663541,1,1,2000.0,1.0,3.0
9000212985,2,2,8,1,1,1,8058.3434500006,2,2,8000.0,1.0,4.0
9000213001,1,1,3,2,2,3,7573.57091792312,1,1,8000.0,1.0,3.0
9000213025,1,0,5,1,3,3,10114.3574067024,1,1,0.0,0.0,5.0
9000213031,1,1,5,1,1,1,19083.9274184575,1,2,67091.0,1.0,5.0
9000213040,2,2,8,2,1,1,22370.2197548224,2,5,12000.0,1.0,4.0
9000213056,2,2,11,4,1,2,75852.9855018096,2,2,30000.0,1.0,5.5
9000213063,2,2,11,1,1,2,5794.40562532943,2,2,25000.0,1.0,5.5
9000213079,2,2,7,2,1,1,7795.22680261606,2,2,15050.0,1.0,3.5
9000213089,2,2,4,4,1,2,27226.4488029214,2,2,3500.0,1.0,2.0
9000213090,2,2,6,1,1,1,42130.6639756697,1,5,15000.0,1.0,3.0
9000213099,2,2,11,1,1,3,35667.2004476886,2,3,25000.0,1.0,5.5
9000213102,1,0,8,1,1,1,57912.4094877498,1,1,0.0,0.0,8.0
9000213104,2,3,8,4,1,1,7387.4199188588,2,7,15870.0,1.5,2.6666666666666665
9000213115,2,2,6,4,1,2,9585.1109393397,2,2,36000.0,1.0,3.0
9000213125,3,0,2,1,3,3,11028.7453000784,1,4,0.0,0.0,2.0
9000213131,1,1,3,1,1,1,11136.5638387754,1,1,2000.0,1.0,3.0
9000213133,2,2,6,1,2,1,6086.22375801531,2,2,9900.0,1.0,3.0
9000213145,1,1,2,4,1,1,4022.55357087404,1,1,10000.0,1.0,2.0
9000213171,3,2,7,1,1,2,37037.6744290736,2,3,20000.0,0.6666666666666666,3.5
9000213179,2,1,11,1,3,2,6377.91528399393,2,2,20000.0,0.5,11.0
9000213189,2,3,3,1,1,2,7158.73660589983,2,3,12560.0,1.5,1.0
9000213209,1,1,6,1,3,1,6427.16807532266,1,1,9000.0,1.0,6.0
9000213219,2,1,11,1,1,1,14020.9369839159,2,3,6000.0,0.5,11.0
